Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
14,12,23,1,7,11.589999999999991,16,60,6,1,4,7,11.77299999999999,3.1719999999999975,0.9149999999999996,6.038999999999995,18,10,4,13,62,19,4,28,6,1,72,6,6,L,0.18988709677419352,0.16694736842105262,0.22875,0.21567857142857141
14,12,24,1,15,15.676999999999987,19,87,15,21,81,56,15.859999999999987,0.366,5.428999999999996,6.404999999999995,20,3,9,10,89,3,15,15,6,0,19,4.75,6,L,0.17820224719101121,0.122,0.3619333333333333,0.4269999999999999
14,13,25,1,3,12.26099999999999,16,56,31,97,35,105,25.49799999999998,0.5489999999999999,0.5489999999999999,2.744999999999998,20,2,5,10,122,2,5,12,5,0,14,3.5,6,L,0.209,0.27449999999999997,0.1098,0.22875
14,13,26,1,12,20.861999999999984,20,106,38,37,16,44,25.31499999999998,0.9759999999999995,4.269999999999997,1.7079999999999989,20,3,10,9,122,4,16,11,5,0.5,36,5.25,6,L,0.2075,0.244,0.266875,0.15527272727272728
14,14,27,1,12,19.153999999999986,18,90,42,40,55,9,20.556999999999984,3.537999999999997,8.478999999999994,1.7689999999999988,20,14,16,9,95,17,35,11,5,0,20,5,6,L,0.21638947368421052,0.20811764705882352,0.24225714285714284,0.1608181818181818
14,14,28,1,11,10.247999999999992,14,39,16,115,62,110,62.21999999999995,0.122,0.061,0.061,20,1,1,1,247,1,1,1,4,0,14,3.5,6,L,0.25190283400809715,0.122,0.061,0.061
14,15,29,1,13,23.118999999999982,20,114,117,53,59,111,24.88799999999998,6.221999999999995,2.2569999999999983,0.7319999999999998,20,14,8,4,122,30,8,4,2,0,12,3,6,L,0.204,0.20739999999999997,0.28212499999999996,0.183
14,15,30,1,7,16.469999999999988,20,75,2,5,25,108,17.872999999999987,0.061,2.744999999999998,0.9759999999999995,20,1,6,3,78,1,11,3,6,0,19,4.75,6,L,0.22914102564102562,0.061,0.24954545454545451,0.3253333333333333
14,16,31,1,13,27.205999999999978,20,130,114,81,119,55,28.059999999999977,7.136999999999994,7.441999999999994,0.7319999999999998,20,15,14,3,137,28,39,3,2,0,11,2.75,6,L,0.20481751824817518,0.2548928571428571,0.1908205128205128,0.244
14,16,32,1,15,34.708999999999975,17,155,14,19,88,30,34.769999999999975,0.9759999999999995,10.247999999999992,2.805999999999998,18,3,16,7,156,4,47,9,6,0,20,5,6,L,0.22288461538461538,0.244,0.21804255319148935,0.31177777777777765
15,1,1,0,7,16.530999999999988,20,84,15,14,20,22,18.482999999999986,7.136999999999994,0.183,4.086999999999997,20,17,2,9,96,33,2,15,6,1,72,6,5,L,0.19253125,0.21627272727272723,0.0915,0.27246666666666663
15,1,2,0,4,52.88699999999996,15,217,105,103,89,70,53.74099999999996,2.805999999999998,6.221999999999995,3.4159999999999973,19,5,13,13,221,7,26,17,2,0,11,2.75,5,L,0.24317194570135744,0.40085714285714275,0.23930769230769228,0.20094117647058823
15,2,3,0,6,9.027999999999993,12,50,6,3,38,83,11.589999999999991,3.3549999999999973,60.14599999999995,0.061,20,12,16,1,62,15,256,1,6,0,20,5,5,L,0.18693548387096773,0.22366666666666665,0.23494531249999998,0.061
15,2,4,0,3,24.58299999999998,19,103,68,103,104,91,45.078999999999965,1.0369999999999995,0.427,1.8909999999999987,20,4,2,4,189,4,2,4,5,0,11,2.75,5,L,0.23851322751322748,0.25925,0.2135,0.47274999999999984
15,3,5,0,6,17.384999999999987,20,96,9,6,2,12,18.665999999999986,0.8539999999999996,2.0129999999999986,2.3179999999999983,20,4,4,10,104,5,5,15,6,1,72,6,5,L,0.17948076923076922,0.17079999999999998,0.4025999999999999,0.15453333333333333
15,3,6,0,10,22.996999999999982,14,102,95,89,14,105,24.21699999999998,0.6099999999999999,69.96700000000064,0.061,18,3,17,1,106,3,265,1,3,0,14,3.5,5,L,0.2284622641509434,0.20333333333333334,0.2640264150943396,0.061
15,4,7,0,5,33.915999999999976,17,160,14,42,77,102,83.38699999999994,1.0369999999999995,0.061,0.183,20,5,1,2,370,5,1,2,5,0,16,4,5,L,0.22537027027027026,0.20739999999999995,0.061,0.0915
15,4,8,0,8,20.434999999999985,20,100,114,111,110,85,24.70499999999998,2.3789999999999982,2.8669999999999978,7.319999999999994,20,8,12,15,110,8,17,35,2,0.5,15,2.25,5,L,0.22459090909090906,0.297375,0.1686470588235294,0.20914285714285713
15,5,9,1,12,22.325999999999983,20,115,47,43,93,66,24.09499999999998,4.147999999999997,6.221999999999995,2.744999999999998,20,14,12,6,123,24,23,7,5,0,17,4.25,5,L,0.1958943089430894,0.17283333333333334,0.27052173913043476,0.39214285714285707
15,5,10,1,7,51.97199999999996,14,217,3,74,6,1,54.22899999999996,1.2199999999999993,3.903999999999997,10.613999999999992,20,7,12,16,226,8,14,38,6,0.5,39,5.25,5,L,0.23995132743362832,0.1525,0.2788571428571428,0.2793157894736842
15,6,11,1,13,18.238999999999987,16,77,120,15,24,16,18.299999999999986,18.360999999999986,0.9759999999999995,2.0739999999999985,17,18,3,8,78,75,4,9,2,0.5,38,5,5,L,0.2346153846153846,0.2448133333333333,0.244,0.23044444444444442
15,6,12,1,3,18.909999999999986,20,77,3,67,73,34,28.66999999999998,0.122,0.305,0.488,20,1,2,2,125,1,2,2,5,0,18,4.5,5,L,0.22935999999999995,0.122,0.1525,0.244
15,7,13,1,11,30.194999999999975,20,142,64,63,38,11,31.780999999999974,3.3549999999999973,9.027999999999993,0.5489999999999999,20,12,16,2,148,16,34,2,4,0,19,4.75,5,L,0.21473648648648647,0.20968749999999994,0.26552941176470585,0.27449999999999997
15,7,14,1,13,18.970999999999986,16,78,119,76,116,113,20.678999999999984,1.646999999999999,0.122,0.183,19,9,1,2,81,11,1,2,2,0.5,15,2.25,5,L,0.25529629629629624,0.1497272727272727,0.122,0.0915
15,8,15,1,12,19.946999999999985,20,100,3,91,6,40,106.1400000000025,0.488,5.367999999999996,0.061,20,5,15,1,443,5,26,1,5,0,20,5,5,L,0.2395936794582393,0.09759999999999999,0.20646153846153845,0.061
15,8,16,1,13,17.201999999999988,20,74,65,118,119,81,22.752999999999982,0.9149999999999996,1.0979999999999994,14.395999999999988,20,3,2,17,91,3,2,57,2,0,11,2.75,5,L,0.250032967032967,0.30499999999999994,0.5489999999999997,0.25256140350877193
15,9,17,1,2,21.349999999999984,20,106,49,16,116,52,21.654999999999983,13.663999999999989,0.427,0.061,20,18,1,1,109,54,1,1,4,0,16,4,5,L,0.19866972477064218,0.253037037037037,0.427,0.061
15,9,18,1,7,26.04699999999998,14,102,11,3,2,1,26.90099999999998,0.6099999999999999,1.463999999999999,6.587999999999995,18,3,6,16,106,3,9,37,6,1,72,6,5,L,0.2537830188679245,0.20333333333333334,0.16266666666666665,0.17805405405405403
