Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
3,13,25,1,15,5.123999999999996,17,32,17,19,84,64,7.990999999999994,0.244,2.561999999999998,0.7319999999999998,20,3,8,4,46,3,11,4,6,0,19,4.75,7,L,0.17371739130434782,0.08133333333333333,0.23290909090909087,0.183
3,13,26,1,12,4.025999999999997,13,22,95,38,88,49,4.940999999999997,2.8669999999999978,2.1959999999999984,0.5489999999999999,17,11,8,2,26,16,10,2,5,0,15,3.75,7,L,0.19003846153846154,0.1791875,0.2196,0.27449999999999997
3,14,27,1,8,4.635999999999997,15,33,99,66,25,21,6.465999999999996,2.2569999999999983,1.8299999999999987,2.744999999999998,20,11,5,10,40,16,6,12,2,0,17,4.25,7,L,0.16165,0.1410625,0.30499999999999994,0.22875
3,14,28,1,7,4.574999999999997,14,25,6,9,7,38,5.123999999999997,0.7929999999999997,7.258999999999994,0.488,18,4,13,3,29,4,29,4,6,0.5,41,5.75,7,L,0.17668965517241378,0.19824999999999998,0.2503103448275862,0.122
3,15,29,1,13,6.282999999999995,16,38,118,37,117,12,6.587999999999995,0.6709999999999998,0.8539999999999996,1.3419999999999992,18,1,3,1,40,1,3,1,2,0,15,3.75,7,L,0.16469999999999999,0.6709999999999998,0.2846666666666667,1.3419999999999992
3,15,30,1,1,6.709999999999995,17,40,79,24,27,74,14.029999999999989,0.5489999999999999,1.585999999999999,0.366,20,3,4,2,77,3,5,2,3,0,17,4.25,7,L,0.18220779220779218,0.183,0.3171999999999999,0.183
3,16,31,1,2,7.8689999999999936,14,38,53,111,112,13,7.990999999999993,1.7689999999999988,2.0739999999999985,5.184999999999996,15,5,9,12,39,7,12,21,4,0,14,3.5,7,L,0.20489743589743586,0.25271428571428567,0.17283333333333334,0.24690476190476188
3,16,32,1,3,5.062999999999996,14,30,66,63,99,94,7.197999999999995,5.001999999999996,1.2809999999999993,1.9519999999999986,20,14,3,4,43,28,3,7,5,0,13,3.25,7,L,0.1673953488372093,0.17864285714285713,0.427,0.2788571428571428
3,17,33,1,13,8.966999999999993,18,48,19,73,119,74,12.992999999999991,2.0739999999999985,0.427,1.7079999999999989,20,7,3,7,65,9,3,9,2,0,14,3.5,7,L,0.19989230769230767,0.23044444444444442,0.14233333333333334,0.18977777777777777
3,17,34,1,8,7.563999999999994,15,35,105,98,101,29,8.417999999999994,0.183,3.781999999999997,2.1959999999999984,18,1,12,6,39,1,16,7,2,0.5,17,2.75,7,L,0.21584615384615383,0.183,0.23637499999999997,0.31371428571428567
3,18,35,1,8,7.807999999999994,17,39,104,13,55,53,8.234999999999994,0.9149999999999996,0.9149999999999996,1.2809999999999993,19,3,4,6,41,3,5,6,2,0,16,4,7,L,0.20085365853658535,0.305,0.183,0.2135
3,18,36,1,1,5.123999999999996,14,27,79,84,83,109,9.515999999999993,0.061,0.122,2.744999999999998,20,1,2,6,43,1,2,10,3,0.5,20,2.75,7,L,0.22130232558139531,0.061,0.061,0.27449999999999997
3,19,37,1,3,4.940999999999996,18,31,22,65,36,18,7.441999999999995,1.8909999999999987,0.122,1.524999999999999,20,6,1,6,41,9,1,11,5,0,21,5.25,7,L,0.18151219512195121,0.2101111111111111,0.122,0.13863636363636364
3,19,38,1,7,4.452999999999997,14,25,10,5,58,55,4.574999999999997,3.781999999999997,0.5489999999999999,1.3419999999999992,15,11,1,7,26,19,1,7,6,0,20,5,7,L,0.17596153846153845,0.19905263157894737,0.5489999999999999,0.1917142857142857
3,20,39,1,7,3.842999999999997,14,20,1,55,30,105,15.371999999999987,0.9149999999999996,0.122,0.244,20,4,2,1,71,4,2,1,6,0,17,4.25,7,L,0.2165070422535211,0.22875,0.061,0.244
3,20,40,1,12,5.428999999999996,15,30,38,95,110,43,5.855999999999995,0.9759999999999995,0.6709999999999998,0.366,17,4,1,1,32,4,1,1,5,0,15,3.75,7,L,0.183,0.244,0.6709999999999998,0.366
4,1,1,0,1,6.770999999999995,14,27,57,84,99,15,8.783999999999994,0.122,3.9649999999999967,0.244,20,1,9,1,37,1,15,1,3,0,15,3.75,7,L,0.2374054054054054,0.122,0.2643333333333333,0.244
4,1,2,0,10,5.7949999999999955,15,30,93,94,88,36,7.929999999999994,0.366,0.8539999999999996,1.463999999999999,20,3,4,7,39,3,4,7,3,0.5,23,3.5,7,L,0.2033333333333333,0.122,0.2135,0.20914285714285713
4,2,3,0,2,6.160999999999995,17,31,96,56,92,85,8.051999999999994,1.8299999999999987,3.903999999999997,0.6709999999999998,20,8,8,4,39,8,17,4,4,0.5,22,3.25,7,L,0.20646153846153845,0.22874999999999998,0.2296470588235294,0.16775
4,2,4,0,5,2.500999999999998,10,12,38,80,17,106,6.587999999999996,0.183,0.6099999999999999,0.8539999999999996,20,1,3,2,33,1,4,3,5,0,16,4,7,L,0.19963636363636364,0.183,0.1525,0.2846666666666667
4,3,5,0,1,6.587999999999995,17,35,83,82,120,111,10.796999999999992,0.427,2.1349999999999985,6.282999999999995,20,4,5,12,53,4,5,27,3,0,10,2.5,7,L,0.20371698113207545,0.10675,0.4269999999999999,0.2327037037037037
4,3,6,0,4,5.428999999999996,16,30,86,93,26,31,9.393999999999993,4.635999999999997,1.8909999999999987,1.0979999999999994,20,12,12,6,46,18,14,6,2,0,16,4,7,L,0.20421739130434782,0.25755555555555554,0.13507142857142856,0.183
4,4,7,0,5,6.770999999999995,15,33,42,19,41,57,6.8319999999999945,3.4159999999999973,0.244,0.122,16,8,1,1,34,12,1,1,5,0,20,5,7,L,0.20094117647058823,0.2846666666666666,0.244,0.122
4,4,8,0,9,5.611999999999996,16,31,69,120,79,30,6.404999999999996,1.8299999999999987,1.3419999999999992,3.0499999999999976,19,6,5,13,34,8,5,16,4,0,14,3.5,7,L,0.18838235294117647,0.22874999999999998,0.26839999999999997,0.190625
4,5,9,0,3,7.807999999999994,15,35,22,26,17,32,8.600999999999994,0.305,0.5489999999999999,1.463999999999999,17,2,1,2,38,2,1,2,5,0,22,5.5,7,L,0.22634210526315787,0.1525,0.5489999999999999,0.7319999999999995
4,5,10,0,5,3.2939999999999974,13,20,44,5,110,53,5.489999999999996,13.35899999999999,0.488,1.1589999999999994,20,18,4,5,30,64,4,5,5,0,17,4.25,7,L,0.18299999999999997,0.20873437499999997,0.122,0.23179999999999998
4,6,11,0,7,5.062999999999996,16,26,104,61,102,107,12.68799999999999,0.6099999999999999,0.061,0.427,20,1,1,2,62,1,1,2,6,0.5,16,2.5,7,L,0.20464516129032256,0.6099999999999999,0.061,0.2135
4,6,12,0,8,6.038999999999995,17,35,114,116,118,2,6.099999999999995,5.489999999999996,1.8299999999999987,0.7319999999999998,18,11,7,3,36,19,9,3,2,0.5,18,3,7,L,0.16944444444444445,0.2889473684210526,0.2033333333333333,0.244
4,7,13,1,1,6.8929999999999945,16,38,80,19,32,59,7.8689999999999944,1.0979999999999994,4.208999999999997,0.7929999999999997,20,2,10,3,44,2,15,3,3,0,18,4.5,7,L,0.17884090909090908,0.5489999999999999,0.28059999999999996,0.2643333333333333
4,7,14,1,13,5.428999999999996,15,25,110,46,45,38,7.136999999999995,2.3179999999999983,1.0369999999999995,1.0369999999999995,20,4,4,4,34,7,4,4,2,0.5,32,4.25,7,L,0.20991176470588235,0.33114285714285713,0.25925,0.25925
4,8,15,1,3,4.086999999999997,15,26,29,26,24,36,4.269999999999997,1.2199999999999993,4.574999999999997,1.2809999999999993,16,5,13,5,27,7,20,5,5,0.5,36,5.25,7,L,0.15814814814814815,0.1742857142857143,0.22874999999999998,0.2562
4,8,16,1,1,4.574999999999997,13,29,84,58,82,81,6.404999999999996,1.2809999999999993,1.7079999999999989,0.366,19,4,5,2,38,4,9,2,3,0.5,22,3.25,7,L,0.16855263157894737,0.32025,0.18977777777777777,0.183
4,9,17,1,11,4.452999999999997,10,23,65,61,44,47,6.526999999999996,0.122,1.524999999999999,0.244,16,1,5,2,29,1,5,2,4,0,18,4.5,7,L,0.22506896551724137,0.122,0.305,0.122
4,9,18,1,13,6.282999999999995,16,35,111,52,112,9,8.417999999999994,1.8299999999999987,1.1589999999999994,0.7319999999999998,20,6,5,3,48,8,5,3,2,0,14,3.5,7,L,0.175375,0.22875,0.2318,0.24399999999999997
4,10,19,1,11,2.9889999999999977,11,19,94,93,90,15,4.452999999999997,0.6099999999999999,3.3549999999999973,2.2569999999999983,15,3,9,8,24,4,14,8,4,0.5,24,3.75,7,L,0.18554166666666666,0.1525,0.2396428571428571,0.28212499999999996
4,10,20,1,7,3.598999999999997,12,22,1,77,9,119,13.968999999999989,0.305,0.122,0.122,20,4,1,1,72,4,1,1,6,0,17,4.25,7,L,0.19401388888888887,0.07625,0.122,0.122
4,11,21,1,14,8.600999999999994,14,40,60,55,99,95,10.430999999999992,0.9759999999999995,0.9149999999999996,1.463999999999999,18,6,4,7,45,7,8,8,3,0,13,3.25,7,L,0.23179999999999995,0.13942857142857143,0.114375,0.183
4,11,22,1,7,3.659999999999997,11,24,7,8,77,74,3.720999999999997,0.427,4.330999999999997,0.061,12,2,10,1,25,2,19,1,6,0,18,4.5,7,L,0.14884,0.2135,0.22794736842105262,0.061
4,12,23,1,13,6.8929999999999945,16,36,112,35,34,23,7.136999999999994,4.818999999999996,0.8539999999999996,0.122,19,13,7,1,39,17,7,1,2,0,18,4.5,7,L,0.183,0.2834705882352941,0.122,0.122
4,12,24,1,12,7.563999999999994,17,37,5,45,41,46,8.234999999999994,1.3419999999999992,0.061,0.183,20,7,1,2,41,8,1,2,5,0.5,36,5.25,7,L,0.20085365853658535,0.16775,0.061,0.0915
4,13,25,1,2,5.489999999999996,16,32,57,1,112,53,6.038999999999996,0.427,0.7319999999999998,0.5489999999999999,19,4,5,3,35,4,6,3,4,0,16,4,7,L,0.17254285714285714,0.10675,0.122,0.183
4,13,26,1,11,5.489999999999996,14,30,70,42,16,106,7.8689999999999944,2.500999999999998,0.9759999999999995,0.122,20,8,6,2,40,11,7,2,4,0,17,4.25,7,L,0.19672499999999998,0.22736363636363635,0.13942857142857143,0.061
4,14,27,1,14,4.879999999999996,12,28,87,88,89,62,5.733999999999996,1.0979999999999994,0.7319999999999998,0.488,18,4,5,2,35,4,5,2,3,0.5,22,3.25,7,L,0.1638285714285714,0.27449999999999997,0.1464,0.244
4,14,28,1,1,4.635999999999997,13,21,1,82,3,27,12.44399999999999,3.2329999999999974,0.7319999999999998,0.305,20,13,4,2,50,16,4,2,3,0,20,5,7,L,0.24887999999999996,0.20206249999999998,0.183,0.1525
4,15,29,1,14,8.417999999999994,17,44,93,95,107,108,8.722999999999994,3.903999999999997,2.8669999999999978,0.8539999999999996,19,12,10,2,46,17,11,2,3,0,10,2.5,7,L,0.1896304347826087,0.2296470588235294,0.2606363636363636,0.427
4,15,30,1,15,3.3549999999999973,11,18,15,19,78,83,7.990999999999994,2.439999999999998,2.622999999999998,1.585999999999999,20,6,9,5,44,6,12,6,6,0,18,4.5,7,L,0.18161363636363637,0.40666666666666657,0.21858333333333332,0.2643333333333333
4,16,31,1,8,8.783999999999994,12,43,72,63,68,102,9.454999999999993,2.683999999999998,0.244,0.122,15,8,1,1,46,9,1,1,2,0.5,26,3.5,7,L,0.20554347826086955,0.29822222222222217,0.244,0.122
4,16,32,1,13,4.940999999999996,15,26,73,52,110,25,7.014999999999995,1.585999999999999,1.7689999999999988,0.9149999999999996,20,4,4,4,31,7,5,5,2,0,14,3.5,7,L,0.22629032258064513,0.22657142857142856,0.35379999999999984,0.183
4,17,33,1,7,9.088999999999993,17,50,26,12,4,1,10.186999999999992,0.183,1.463999999999999,6.404999999999995,20,2,5,13,55,2,5,30,6,0.5,41,5.75,7,L,0.1852181818181818,0.0915,0.2927999999999999,0.2135
4,17,34,1,11,5.428999999999996,16,32,21,71,65,116,6.7709999999999955,2.561999999999998,3.720999999999997,0.122,20,7,12,1,37,9,20,1,4,0,16,4,7,L,0.183,0.2846666666666666,0.18605,0.122
4,18,35,1,3,8.539999999999994,17,35,63,29,34,101,10.430999999999992,0.7929999999999997,0.122,0.9149999999999996,20,6,1,3,45,7,1,3,5,0,16,4,7,L,0.23179999999999998,0.11328571428571428,0.122,0.305
4,18,36,1,14,3.2939999999999974,10,19,94,50,90,111,3.6599999999999975,3.903999999999997,0.061,0.244,13,10,1,1,22,18,1,1,3,0,12,3,7,L,0.16636363636363635,0.21688888888888888,0.061,0.244
4,19,37,1,15,7.136999999999994,11,38,34,96,25,23,9.881999999999993,0.9149999999999996,1.9519999999999986,1.2809999999999993,18,4,4,6,48,4,5,7,6,0,19,4.75,7,L,0.20587499999999997,0.22875,0.39039999999999986,0.183
4,19,38,1,7,4.025999999999997,15,28,2,1,11,116,5.550999999999997,4.269999999999997,0.061,0.488,20,9,1,2,36,14,1,2,6,0.5,38,5,7,L,0.15419444444444444,0.30499999999999994,0.061,0.244
4,20,39,1,3,4.208999999999997,12,24,66,27,32,15,4.757999999999997,1.7079999999999989,2.9889999999999977,3.3549999999999973,13,3,9,14,26,3,12,18,5,0,20,5,7,L,0.183,0.569333333333333,0.24908333333333332,0.18638888888888885
4,20,40,1,1,5.245999999999996,14,30,77,83,37,115,5.855999999999996,0.244,6.099999999999995,0.061,16,2,16,1,32,2,34,1,3,0,13,3.25,7,L,0.183,0.122,0.17941176470588235,0.061
5,1,1,0,5,4.452999999999997,14,26,47,103,45,48,7.380999999999995,0.6709999999999998,0.122,0.488,20,1,2,4,34,2,2,4,5,0.5,32,4.25,7,L,0.2170882352941176,0.33549999999999996,0.061,0.122
5,1,2,0,1,5.7949999999999955,18,32,75,84,52,73,8.844999999999994,0.6099999999999999,1.7689999999999988,0.122,20,3,7,2,43,3,8,2,3,0.5,22,3.25,7,L,0.20569767441860462,0.20333333333333334,0.221125,0.061
5,2,3,0,10,2.9889999999999977,12,16,96,35,15,92,5.855999999999995,6.160999999999995,1.2809999999999993,0.061,20,12,6,1,30,21,6,1,3,0,17,4.25,7,L,0.19519999999999998,0.29338095238095235,0.2135,0.061
5,2,4,0,6,4.635999999999997,12,22,2,9,81,53,5.245999999999997,4.7579999999999965,0.183,0.183,15,8,1,2,25,12,1,2,6,0,19,4.75,7,L,0.20983999999999997,0.3964999999999999,0.183,0.0915
5,3,5,0,5,8.356999999999994,18,45,54,40,42,8,9.088999999999993,1.7689999999999988,0.6709999999999998,1.9519999999999986,20,6,4,7,47,10,4,8,5,0,20,5,7,L,0.19338297872340424,0.1769,0.16775,0.244
5,3,6,0,9,6.282999999999995,14,39,67,64,35,65,6.953999999999995,0.7929999999999997,0.5489999999999999,2.9279999999999977,16,4,4,8,41,4,5,11,4,0.5,29,4.25,7,L,0.16960975609756096,0.19824999999999998,0.1098,0.26618181818181813
5,4,7,0,6,3.3549999999999973,9,14,1,5,6,29,12.01699999999999,0.122,0.183,0.6709999999999998,20,2,3,3,52,2,3,3,6,0.5,41,5.75,7,L,0.2310961538461538,0.061,0.061,0.22366666666666665
5,4,8,0,2,4.208999999999997,13,21,58,90,102,108,4.513999999999997,7.563999999999994,2.622999999999998,0.366,16,15,10,3,25,34,15,3,4,0,11,2.75,7,L,0.18056,0.2224705882352941,0.17486666666666667,0.122
5,5,9,0,6,3.1109999999999975,9,16,8,4,28,53,3.2939999999999974,6.709999999999995,0.366,0.061,11,15,3,1,18,24,3,1,6,0,21,5.25,7,L,0.183,0.2795833333333333,0.122,0.061
5,5,10,0,7,8.356999999999994,14,35,18,15,76,62,8.783999999999994,0.8539999999999996,6.221999999999995,0.5489999999999999,18,3,12,2,39,3,21,2,6,0,19,4.75,7,L,0.2252307692307692,0.2846666666666667,0.29628571428571426,0.27449999999999997
5,6,11,0,7,7.502999999999994,16,31,20,97,22,19,10.613999999999992,3.2939999999999974,0.6099999999999999,0.122,20,7,3,1,48,7,3,1,6,0.5,38,5,7,L,0.221125,0.4705714285714284,0.20333333333333334,0.122
5,6,12,0,3,7.746999999999994,17,40,36,25,9,8,8.051999999999994,1.646999999999999,7.319999999999994,3.2939999999999974,18,7,16,11,41,7,36,11,5,0,22,5.5,7,L,0.196390243902439,0.2352857142857143,0.2033333333333333,0.29945454545454536
5,7,13,1,15,3.598999999999997,13,20,120,71,96,23,6.404999999999995,1.7689999999999988,0.9759999999999995,0.8539999999999996,20,7,3,4,34,9,3,4,6,0,15,3.75,7,L,0.18838235294117647,0.19655555555555554,0.3253333333333333,0.2135
5,7,14,1,2,3.659999999999997,12,18,52,53,37,44,4.391999999999997,1.2809999999999993,1.7079999999999989,1.0369999999999995,15,8,5,5,21,9,5,6,4,0,18,4.5,7,L,0.20914285714285713,0.14233333333333334,0.34159999999999996,0.17283333333333334
5,8,15,1,2,4.025999999999997,11,19,58,39,89,6,5.428999999999997,1.7079999999999989,7.014999999999994,0.305,18,8,16,2,26,9,33,2,4,0,18,4.5,7,L,0.20880769230769228,0.18977777777777777,0.21257575757575753,0.1525
5,8,16,1,3,4.818999999999996,14,26,61,17,28,19,9.820999999999993,2.3789999999999982,0.244,0.5489999999999999,20,8,2,4,45,9,2,4,5,0,21,5.25,7,L,0.21824444444444444,0.2643333333333333,0.122,0.13724999999999998
5,9,17,1,1,7.685999999999994,16,39,74,1,80,2,10.552999999999992,1.2809999999999993,2.0129999999999986,0.5489999999999999,20,8,6,4,49,8,6,4,3,0,18,4.5,7,L,0.2153673469387755,0.160125,0.3354999999999999,0.13724999999999998
5,9,18,1,2,4.818999999999996,13,22,113,90,93,24,10.857999999999992,1.2199999999999993,0.5489999999999999,0.427,20,6,3,2,45,6,3,2,4,0,14,3.5,7,L,0.24128888888888889,0.20333333333333334,0.183,0.2135
5,10,19,1,14,6.343999999999995,17,36,87,42,110,62,7.014999999999995,1.7689999999999988,0.8539999999999996,1.524999999999999,20,7,3,4,42,7,3,4,3,0,14,3.5,7,L,0.16702380952380952,0.25271428571428567,0.2846666666666667,0.3812499999999999
5,10,20,1,1,4.208999999999997,16,31,52,77,82,33,6.465999999999996,1.646999999999999,1.646999999999999,0.122,20,6,9,1,36,9,11,1,3,0,15,3.75,7,L,0.1796111111111111,0.183,0.14972727272727274,0.122
5,11,21,1,1,6.160999999999995,15,30,79,53,84,117,8.295999999999994,1.463999999999999,3.4159999999999973,0.427,19,6,9,3,36,7,14,3,3,0,12,3,7,L,0.2304444444444444,0.20914285714285713,0.24399999999999997,0.14233333333333334
5,11,22,1,14,5.7339999999999955,14,31,86,91,93,16,6.221999999999996,1.4029999999999991,0.6709999999999998,1.585999999999999,16,6,3,6,33,8,3,9,3,0.5,24,3.75,7,L,0.18854545454545454,0.175375,0.22366666666666665,0.17622222222222222
5,12,23,1,7,5.428999999999996,16,28,8,6,90,5,6.526999999999996,3.0499999999999976,0.305,5.184999999999996,20,10,1,10,33,17,1,21,6,0.5,39,5.25,7,L,0.1977878787878788,0.17941176470588235,0.305,0.24690476190476188
5,12,24,1,3,5.367999999999996,14,35,36,69,118,83,8.295999999999994,0.7319999999999998,1.463999999999999,0.9149999999999996,20,1,3,4,47,1,3,5,5,0,14,3.5,7,L,0.17651063829787234,0.7319999999999998,0.4879999999999999,0.183
5,13,25,1,1,5.123999999999996,14,30,114,84,119,82,5.916999999999996,2.500999999999998,0.5489999999999999,0.7929999999999997,15,10,2,3,31,14,2,3,3,0,10,2.5,7,L,0.19087096774193546,0.17864285714285713,0.27449999999999997,0.2643333333333333
5,13,26,1,11,5.977999999999995,17,37,64,65,94,96,8.844999999999994,0.244,1.8909999999999987,1.585999999999999,20,2,8,3,55,2,10,3,4,0,14,3.5,7,L,0.1608181818181818,0.122,0.1891,0.5286666666666666
5,14,27,1,11,5.7949999999999955,15,34,70,110,41,42,7.685999999999995,0.7319999999999998,1.585999999999999,0.6709999999999998,17,2,5,3,36,2,9,3,4,0,16,4,7,L,0.21349999999999997,0.366,0.17622222222222222,0.22366666666666665
5,14,28,1,7,2.805999999999998,13,20,33,87,30,2,8.539999999999994,0.366,0.244,0.305,20,2,1,4,42,2,1,4,6,0,19,4.75,7,L,0.2033333333333333,0.183,0.244,0.07625
5,15,29,1,15,5.001999999999996,13,26,32,29,13,14,8.600999999999994,2.561999999999998,0.122,0.5489999999999999,20,11,1,2,35,17,1,2,6,0,22,5.5,7,L,0.2457428571428571,0.15070588235294116,0.122,0.27449999999999997
5,15,30,1,12,4.6969999999999965,13,23,83,37,81,112,5.489999999999997,2.8669999999999978,3.1109999999999975,2.3789999999999982,15,11,9,9,26,14,14,14,5,0,13,3.25,7,L,0.21115384615384614,0.20478571428571427,0.2222142857142857,0.1699285714285714
5,16,31,1,15,3.476999999999997,12,21,106,64,72,24,8.722999999999994,0.305,0.366,3.537999999999997,20,1,1,10,44,1,2,18,6,0,16,4,7,L,0.19824999999999998,0.305,0.183,0.19655555555555554
5,16,32,1,7,7.014999999999994,16,31,32,74,36,73,10.125999999999992,0.122,1.4029999999999991,1.0369999999999995,20,1,6,5,43,1,8,6,6,0,16,4,7,L,0.23548837209302326,0.122,0.175375,0.1728333333333333
5,17,33,1,11,8.295999999999994,16,37,113,80,67,15,9.942999999999993,1.1589999999999994,0.122,0.183,20,6,2,1,44,7,2,1,4,0,15,3.75,7,L,0.22597727272727272,0.1655714285714286,0.061,0.183
5,17,34,1,8,5.123999999999996,14,30,101,54,43,45,6.160999999999996,1.7079999999999989,1.8299999999999987,1.8299999999999987,19,7,7,8,35,11,8,11,2,0,16,4,7,L,0.17602857142857142,0.15527272727272726,0.22875,0.16636363636363635
5,18,35,1,7,5.428999999999996,17,36,63,42,11,68,6.526999999999996,1.2809999999999993,0.427,1.9519999999999986,20,6,2,5,41,8,2,5,6,0,19,4.75,7,L,0.15919512195121951,0.160125,0.2135,0.39039999999999986
5,18,36,1,1,5.611999999999996,16,29,29,17,13,76,6.343999999999996,0.7929999999999997,6.221999999999995,0.122,18,4,14,2,32,5,26,2,3,0,20,5,7,L,0.19824999999999998,0.1586,0.23930769230769228,0.061
5,19,37,1,1,7.197999999999994,19,34,78,63,29,4,9.881999999999993,0.427,1.7079999999999989,1.2199999999999993,20,2,7,6,45,2,10,9,3,0,18,4.5,7,L,0.2196,0.2135,0.1708,0.13555555555555554
5,19,38,1,15,5.062999999999996,13,23,116,42,117,91,5.6119999999999965,5.489999999999996,1.646999999999999,0.5489999999999999,15,13,8,2,25,21,9,2,6,0,12,3,7,L,0.22447999999999999,0.26142857142857134,0.183,0.27449999999999997
5,20,39,1,15,7.258999999999994,11,36,117,120,33,82,7.441999999999994,0.9149999999999996,0.305,1.3419999999999992,12,4,1,4,37,5,1,5,6,0,12,3,7,L,0.20113513513513512,0.183,0.305,0.26839999999999997
5,20,40,1,8,6.526999999999995,16,38,10,2,102,101,7.319999999999995,0.6709999999999998,0.305,1.8299999999999987,20,3,1,8,42,3,1,11,2,0,16,4,7,L,0.1742857142857143,0.22366666666666665,0.305,0.16636363636363635
6,1,1,0,8,6.282999999999995,13,27,119,109,22,29,7.014999999999995,0.061,1.524999999999999,1.463999999999999,16,1,5,6,32,1,6,6,2,0,15,3.75,7,L,0.21921875,0.061,0.25416666666666665,0.244
6,1,2,0,5,5.977999999999995,17,33,40,49,54,47,7.380999999999995,0.9759999999999995,2.1349999999999985,0.7319999999999998,20,1,8,3,38,3,9,3,5,0,18,4.5,7,L,0.19423684210526315,0.3253333333333333,0.2372222222222222,0.244
6,2,3,0,1,6.221999999999995,17,33,79,77,43,71,7.929999999999994,0.122,0.6709999999999998,5.184999999999996,20,1,3,13,43,1,3,25,3,0,15,3.75,7,L,0.18441860465116278,0.122,0.22366666666666665,0.20739999999999997
6,2,4,0,8,4.574999999999997,16,23,113,34,90,3,5.428999999999997,2.1349999999999985,0.6709999999999998,1.9519999999999986,19,8,3,5,26,13,4,7,2,0,16,4,7,L,0.2088076923076923,0.16423076923076924,0.16775,0.27885714285714286
6,3,5,0,5,3.781999999999997,16,26,107,44,82,102,5.611999999999996,2.0739999999999985,0.7319999999999998,0.9759999999999995,20,10,2,3,31,10,2,3,5,0,12,3,7,L,0.18103225806451612,0.20739999999999997,0.366,0.3253333333333333
6,3,6,0,8,7.563999999999994,19,45,24,69,35,110,9.210999999999993,0.9149999999999996,4.330999999999997,0.061,20,5,14,1,54,6,22,1,2,0,17,4.25,7,L,0.17057407407407407,0.1525,0.19686363636363635,0.061
6,4,7,0,7,6.770999999999995,17,34,22,117,27,62,8.356999999999994,3.1719999999999975,0.061,0.183,20,13,1,2,42,17,1,2,6,0,17,4.25,7,L,0.19897619047619045,0.1865882352941176,0.061,0.0915
6,4,8,0,1,5.489999999999996,17,33,77,59,84,78,6.587999999999996,1.0369999999999995,1.2199999999999993,0.183,20,2,5,2,41,2,6,2,3,0.5,22,3.25,7,L,0.1606829268292683,0.5185,0.2033333333333333,0.0915
6,5,9,0,5,3.598999999999997,17,22,2,117,53,120,10.796999999999992,0.6099999999999999,0.061,0.427,20,3,1,3,58,3,1,3,5,0,14,3.5,7,L,0.1861551724137931,0.20333333333333334,0.061,0.14233333333333334
6,5,10,0,1,6.465999999999995,14,42,77,75,99,76,6.526999999999995,1.7689999999999988,0.183,1.463999999999999,15,7,2,9,43,9,2,11,3,0.5,20,2.75,7,L,0.1517906976744186,0.19655555555555554,0.0915,0.1330909090909091
6,6,11,0,7,3.3549999999999973,13,22,18,22,13,103,3.4159999999999973,0.5489999999999999,5.062999999999996,0.427,14,3,14,1,23,3,23,1,6,0.5,38,5,7,L,0.1485217391304348,0.183,0.22013043478260869,0.427
6,6,12,0,10,6.038999999999995,15,28,86,110,34,65,9.271999999999993,0.366,2.0129999999999986,1.646999999999999,20,3,9,5,45,4,12,6,3,0,14,3.5,7,L,0.20604444444444442,0.0915,0.16775,0.27449999999999997
6,7,13,1,12,7.380999999999994,18,43,107,37,13,15,9.271999999999993,2.1349999999999985,2.744999999999998,2.0739999999999985,20,14,9,4,50,16,11,4,5,0,19,4.75,7,L,0.18544,0.1334375,0.24954545454545451,0.5184999999999998
6,7,14,1,3,4.086999999999997,15,26,110,1,30,12,6.099999999999996,2.9889999999999977,0.6709999999999998,0.244,20,11,5,1,35,15,5,1,5,0,19,4.75,7,L,0.17428571428571427,0.19926666666666668,0.13419999999999999,0.244
6,8,15,1,3,6.099999999999995,17,35,34,3,110,66,6.343999999999995,3.1109999999999975,1.524999999999999,0.9149999999999996,18,7,6,2,36,11,6,2,5,0,17,4.25,7,L,0.17622222222222222,0.28281818181818175,0.25416666666666665,0.4574999999999999
6,8,16,1,2,5.245999999999996,18,34,56,22,98,38,6.404999999999996,1.0979999999999994,4.452999999999997,0.6099999999999999,20,8,12,2,38,8,18,2,4,0,17,4.25,7,L,0.16855263157894737,0.13724999999999998,0.24738888888888888,0.30499999999999994
6,9,17,1,8,6.8929999999999945,19,43,107,63,2,39,7.563999999999995,1.3419999999999992,3.1719999999999975,0.061,20,3,12,1,49,6,14,1,2,0,17,4.25,7,L,0.15436734693877552,0.22366666666666662,0.22657142857142856,0.061
6,9,18,1,15,8.051999999999994,17,39,58,119,35,22,10.674999999999992,1.463999999999999,2.3789999999999982,0.183,20,4,7,2,48,5,9,2,6,0,17,4.25,7,L,0.2223958333333333,0.29279999999999995,0.26433333333333325,0.0915
6,10,19,1,14,7.807999999999994,12,27,85,26,33,51,8.295999999999994,0.9759999999999995,0.488,2.439999999999998,14,3,2,11,29,4,2,16,3,0,17,4.25,7,L,0.2860689655172413,0.244,0.244,0.1525
