Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
4,9,17,1,15,18.177999999999987,18,92,23,16,115,15,19.580999999999985,4.6969999999999965,2.622999999999998,10.674999999999992,20,11,7,16,98,18,9,40,6,0.5,38,5,6,L,0.19980612244897958,0.2609444444444444,0.29144444444444445,0.2668749999999999
4,9,18,1,8,30.255999999999975,19,147,97,98,106,51,31.170999999999975,2.9279999999999977,0.7319999999999998,4.940999999999996,20,8,4,14,150,8,4,22,2,0.5,16,2.5,6,L,0.20780666666666664,0.3659999999999999,0.183,0.22459090909090906
4,10,19,1,13,27.815999999999978,20,135,94,2,116,111,55.204999999999956,19.946999999999985,1.2199999999999993,1.1589999999999994,20,17,4,8,244,81,4,9,2,0,13,3.25,6,L,0.22624999999999998,0.24625925925925923,0.30499999999999994,0.12877777777777777
4,10,20,1,15,25.98599999999998,20,128,16,76,78,18,26.10799999999998,6.648999999999995,1.7079999999999989,5.001999999999996,20,14,5,11,130,27,5,21,6,0,18,4.5,6,L,0.2008307692307692,0.24625925925925923,0.3415999999999999,0.23819047619047615
4,11,21,1,7,13.602999999999989,16,60,1,6,8,10,15.371999999999987,0.122,0.366,0.427,20,1,2,2,67,1,2,2,6,1,72,6,6,L,0.22943283582089552,0.122,0.183,0.2135
4,11,22,1,3,12.13899999999999,19,67,26,110,32,28,15.859999999999987,2.3179999999999983,0.8539999999999996,0.061,20,7,5,1,85,8,5,1,5,0.5,32,4.25,6,L,0.18658823529411764,0.28974999999999995,0.1708,0.061
4,12,23,1,12,14.273999999999988,19,67,48,2,4,49,19.092999999999986,1.585999999999999,23.42399999999998,1.7079999999999989,20,3,18,8,91,3,86,8,5,0,21,5.25,6,L,0.2098131868131868,0.5286666666666665,0.27237209302325577,0.21349999999999994
4,12,24,1,11,30.804999999999975,15,133,83,13,67,62,41.96799999999997,8.173999999999994,0.183,2.1349999999999985,20,15,2,7,179,28,2,9,4,0,17,4.25,6,L,0.2344581005586592,0.29192857142857137,0.0915,0.23722222222222222
4,13,25,1,8,13.663999999999989,15,64,106,102,104,96,16.16499999999999,5.123999999999996,1.0979999999999994,10.003999999999992,20,14,8,15,74,25,8,41,2,0.5,15,2.25,6,L,0.21844594594594594,0.20495999999999998,0.13724999999999998,0.24399999999999997
4,13,26,1,15,16.16499999999999,19,73,20,19,21,81,17.323999999999987,8.966999999999993,1.2199999999999993,0.7319999999999998,20,18,6,2,82,40,6,2,6,0.5,39,5.25,6,L,0.21126829268292682,0.22417499999999996,0.2033333333333333,0.366
4,14,27,1,2,30.072999999999976,18,107,56,52,1,60,30.804999999999975,0.244,1.0369999999999995,3.2329999999999974,20,2,2,8,110,2,2,12,4,0.5,30,4.5,6,L,0.2800454545454545,0.122,0.5184999999999998,0.2694166666666666
4,14,28,1,15,11.223999999999991,20,64,14,23,20,83,12.13899999999999,3.2329999999999974,6.404999999999995,6.953999999999994,20,10,14,13,67,11,33,29,6,0.5,39,5.25,6,L,0.18117910447761193,0.29390909090909084,0.1940909090909091,0.23979310344827587
